Format Version,1.23,Take Name,cap_087,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 09.15.02.378 PM,Total Frames in Take,2502,Total Exported Frames,2502,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,chisel_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,gripper_july10,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,Unlabeled 4538,Unlabeled 4538,Unlabeled 4538,Unlabeled 4539,Unlabeled 4539,Unlabeled 4539,Unlabeled 4540,Unlabeled 4540,Unlabeled 4540,Unlabeled 4541,Unlabeled 4541,Unlabeled 4541,Unlabeled 4542,Unlabeled 4542,Unlabeled 4542,Unlabeled 4543,Unlabeled 4543,Unlabeled 4543,Unlabeled 4544,Unlabeled 4544,Unlabeled 4544,Unlabeled 4545,Unlabeled 4545,Unlabeled 4545,Unlabeled 4546,Unlabeled 4546,Unlabeled 4546,Unlabeled 4547,Unlabeled 4547,Unlabeled 4547,Unlabeled 4548,Unlabeled 4548,Unlabeled 4548,Unlabeled 4549,Unlabeled 4549,Unlabeled 4549,Unlabeled 4550,Unlabeled 4550,Unlabeled 4550,Unlabeled 4551,Unlabeled 4551,Unlabeled 4551,Unlabeled 4552,Unlabeled 4552,Unlabeled 4552,Unlabeled 4553,Unlabeled 4553,Unlabeled 4553,Unlabeled 4554,Unlabeled 4554,Unlabeled 4554,Unlabeled 4555,Unlabeled 4555,Unlabeled 4555,Unlabeled 4556,Unlabeled 4556,Unlabeled 4556,Unlabeled 4557,Unlabeled 4557,Unlabeled 4557,Unlabeled 4558,Unlabeled 4558,Unlabeled 4558,Unlabeled 4559,Unlabeled 4559,Unlabeled 4559,Unlabeled 4560,Unlabeled 4560,Unlabeled 4560,Unlabeled 4562,Unlabeled 4562,Unlabeled 4562,Unlabeled 4563,Unlabeled 4563,Unlabeled 4563,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker1,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker2,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker3,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker4,chisel_july10:Marker5,chisel_july10:Marker5,chisel_july10:Marker5,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker1,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker2,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker3,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker4,gripper_july10:Marker5,gripper_july10:Marker5,gripper_july10:Marker5
,ID,"29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","29B0304E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","D3A78B7E3F2F11EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","4A59D5583F3211EF102BA28485B8CC85","E87A0","E87A0","E87A0","E87D0","E87D0","E87D0","E8830","E8830","E8830","E8840","E8840","E8840","E86F0","E86F0","E86F0","E87E0","E87E0","E87E0","E87F0","E87F0","E87F0","E8800","E8800","E8800","E8810","E8810","E8810","E88D0","E88D0","E88D0","E88F0","E88F0","E88F0","E8910","E8910","E8910","E8920","E8920","E8920","E8990","E8990","E8990","E89C0","E89C0","E89C0","E88C0","E88C0","E88C0","E8A30","E8A30","E8A30","E8A40","E8A40","E8A40","E8A50","E8A50","E8A50","E8A60","E8A60","E8A60","E8A70","E8A70","E8A70","E8A80","E8A80","E8A80","E8A90","E8A90","E8A90","E8AA0","E8AA0","E8AA0","E8AB0","E8AB0","E8AB0","E8B00","E8B00","E8B00","E8B10","E8B10","E8B10","E8B20","E8B20","E8B20","E8B40","E8B40","E8B40","E8B30","E8B30","E8B30","E8A10","E8A10","E8A10","E8770","E8770","E8770","E89F0","E89F0","E89F0","E8780","E8780","E8780","E8790","E8790","E8790","E8850","E8850","E8850","E8860","E8860","E8860","E8870","E8870","E8870","E8880","E8880","E8880","E8890","E8890","E8890"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.842409,0.104435,-0.091120,-0.520708,-0.084459,0.271779,0.044173,-0.780565,-0.090357,0.257709,-0.562263,-0.355877,0.334297,0.050205,0.000358,-0.001263,0.000110,-0.999999,0.038247,0.137869,0.300652,0.215441,0.140963,0.428225,0.168458,0.141628,0.560909,-0.122382,0.143434,0.486931,-0.123694,0.141736,0.559569,0.231214,0.122251,0.562490,0.038886,0.125522,0.223235,0.039156,0.124258,0.299074,0.038962,0.123896,0.380571,-0.322007,0.326273,0.035311,-0.107978,0.133376,0.225655,0.195763,0.128202,0.218662,0.197664,0.130042,0.298224,-0.107943,0.133254,0.298624,0.197496,0.130723,0.380847,-0.107618,0.133367,0.377960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011267,0.376224,-0.181447,-0.092391,0.306972,-0.053075,-0.033871,0.373541,-0.183813,-0.035755,0.296316,-0.017565,-0.054193,0.341125,-0.036467,-0.317625,0.435881,-0.095355,-0.360052,0.456847,-0.097679,-0.398753,0.429460,-0.051660,-0.436842,0.454114,-0.007950,-0.491468,0.459070,-0.043403
1,0.004167,-0.842442,0.099027,-0.098133,-0.520437,-0.084143,0.270943,0.044383,-0.780830,-0.090332,0.257637,-0.561933,-0.356046,0.334236,0.050366,0.000377,-0.001266,0.000101,-0.999999,0.038232,0.137866,0.300645,0.215428,0.140968,0.428219,0.168443,0.141644,0.560892,-0.122395,0.143436,0.486932,-0.123705,0.141737,0.559562,0.231199,0.122257,0.562485,0.038871,0.125519,0.223227,0.039142,0.124263,0.299068,0.038951,0.123911,0.380562,-0.322154,0.326283,0.035554,-0.107982,0.133385,0.225650,0.195748,0.128195,0.218663,0.197655,0.130047,0.298219,-0.107958,0.133259,0.298617,0.197479,0.130720,0.380838,-0.107636,0.133362,0.377958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011217,0.376152,-0.180949,,,,-0.033884,0.373473,-0.183342,-0.035813,0.296272,-0.017056,-0.054231,0.341041,-0.036032,-0.317750,0.435935,-0.095077,-0.360161,0.456900,-0.097424,-0.398903,0.429481,-0.051468,-0.436965,0.454130,-0.007705,-0.491589,0.459097,-0.043159
2,0.008333,-0.842405,0.104431,-0.091493,-0.520650,-0.084588,0.271635,0.045084,-0.780844,-0.090259,0.257561,-0.561959,-0.356168,0.334277,0.050617,0.000419,-0.001266,0.000102,-0.999999,0.038242,0.137845,0.300639,0.215433,0.140954,0.428215,0.168447,0.141636,0.560889,-0.122380,0.143438,0.486920,-0.123699,0.141730,0.559560,0.231215,0.122268,0.562475,0.038877,0.125530,0.223217,0.039151,0.124271,0.299062,0.038963,0.123914,0.380559,-0.322284,0.326298,0.035794,-0.107984,0.133390,0.225643,0.195768,0.128206,0.218653,0.197663,0.130054,0.298208,-0.107952,0.133258,0.298613,0.197487,0.130726,0.380828,-0.107644,0.133365,0.377950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011225,0.376130,-0.180487,-0.092495,0.306825,-0.052168,-0.033879,0.373431,-0.182861,-0.035856,0.296207,-0.016592,-0.054281,0.340961,-0.035564,-0.317847,0.435967,-0.094815,-0.360245,0.456946,-0.097180,-0.399005,0.429492,-0.051240,-0.437070,0.454187,-0.007473,-0.491693,0.459133,-0.042940
3,0.012500,-0.842570,0.099152,-0.098558,-0.520125,-0.084287,0.270720,0.045262,-0.780786,-0.090133,0.257526,-0.562076,-0.356289,0.334301,0.050945,0.000341,-0.001265,0.000091,-0.999999,0.038251,0.137861,0.300658,0.215438,0.140955,0.428239,0.168465,0.141606,0.560909,-0.122373,0.143418,0.486936,-0.123689,0.141711,0.559572,0.231215,0.122251,0.562496,0.038888,0.125497,0.223238,0.039164,0.124238,0.299069,0.038972,0.123884,0.380574,-0.322434,0.326326,0.036072,-0.107975,0.133354,0.225658,0.195764,0.128193,0.218679,0.197658,0.130034,0.298236,-0.107938,0.133240,0.298631,0.197499,0.130712,0.380858,-0.107619,0.133337,0.377968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011240,0.376116,-0.179949,,,,-0.033850,0.373376,-0.182340,-0.035913,0.296079,-0.016134,-0.054334,0.340902,-0.035061,-0.317933,0.435939,-0.094500,-0.360330,0.456914,-0.096883,-0.399077,0.429492,-0.050997,-0.437184,0.454215,-0.007174,-0.491794,0.459140,-0.042665
4,0.016667,-0.842509,0.104871,-0.091514,-0.520391,-0.084729,0.271439,0.046024,-0.780894,-0.089886,0.257559,-0.561951,-0.356450,0.334274,0.051211,0.000275,-0.001175,0.000102,-0.999999,0.038301,0.137862,0.300695,0.215453,0.140947,0.428270,0.168486,0.141586,0.560933,-0.122351,0.143393,0.486961,-0.123666,0.141675,0.559595,0.231194,0.122193,0.562627,0.038912,0.125473,0.223256,0.039185,0.124222,0.299095,0.038991,0.123864,0.380595,-0.322577,0.326325,0.036369,-0.107957,0.133333,0.225672,0.195785,0.128183,0.218714,0.197673,0.130023,0.298260,-0.107918,0.133223,0.298651,0.197523,0.130702,0.380882,-0.107599,0.133314,0.377983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011258,0.376042,-0.179388,-0.092543,0.306744,-0.051174,-0.033822,0.373294,-0.181848,-0.035930,0.295982,-0.015649,-0.054368,0.340799,-0.034589,-0.317994,0.435908,-0.094180,-0.360398,0.456905,-0.096600,-0.399164,0.429529,-0.050765,-0.437268,0.454239,-0.006900,-0.491881,0.459197,-0.042390
5,0.020833,-0.842546,0.099188,-0.098977,-0.520078,-0.084379,0.270530,0.046224,-0.780974,-0.089571,0.257606,-0.561868,-0.356634,0.334232,0.051496,0.000262,-0.001177,0.000082,-0.999999,0.038313,0.137845,0.300725,0.215463,0.140932,0.428311,0.168503,0.141567,0.560960,-0.122335,0.143366,0.486991,-0.123647,0.141644,0.559616,0.231201,0.122179,0.562650,0.038923,0.125436,0.223274,0.039202,0.124196,0.299117,0.039003,0.123838,0.380612,-0.322757,0.326288,0.036672,-0.107944,0.133304,0.225702,0.195782,0.128161,0.218756,0.197670,0.130005,0.298296,-0.107903,0.133175,0.298676,0.197527,0.130686,0.380921,-0.107589,0.133290,0.378013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011274,0.375942,-0.178901,,,,-0.033812,0.373216,-0.181347,-0.035959,0.295904,-0.015123,-0.054394,0.340723,-0.034104,-0.318058,0.435863,-0.093873,-0.360459,0.456845,-0.096317,-0.399260,0.429540,-0.050524,-0.437373,0.454245,-0.006604,-0.491966,0.459241,-0.042134
